id,reference_id,entity_type,question,intent_tag,created_at
550e8400-e29b-41d4-a716-446655440391,26d2b88d-ddbf-45b7-a016-9379064270a9,association,What logistics and manufacturing association models are available?,general,2026-01-30 10:00:00
550e8400-e29b-41d4-a716-446655440392,26d2b88d-ddbf-45b7-a016-9379064270a9,association,What is the membership investment for logistics associations?,general,2026-01-30 10:00:00
550e8400-e29b-41d4-a716-446655440393,26d2b88d-ddbf-45b7-a016-9379064270a9,association,What warehouse or office space is required for logistics members?,general,2026-01-30 10:00:00
550e8400-e29b-41d4-a716-446655440394,26d2b88d-ddbf-45b7-a016-9379064270a9,association,What vehicle and equipment standards are expected of members?,general,2026-01-30 10:00:00
550e8400-e29b-41d4-a716-446655440395,26d2b88d-ddbf-45b7-a016-9379064270a9,association,What technology platforms are provided for operations and tracking?,general,2026-01-30 10:00:00
550e8400-e29b-41d4-a716-446655440396,26d2b88d-ddbf-45b7-a016-9379064270a9,association,How do revenue models and benchmarks work within logistics associations?,general,2026-01-30 10:00:00
550e8400-e29b-41d4-a716-446655440397,26d2b88d-ddbf-45b7-a016-9379064270a9,association,"What training is provided for operations, safety, and compliance?",general,2026-01-30 10:00:00
550e8400-e29b-41d4-a716-446655440398,26d2b88d-ddbf-45b7-a016-9379064270a9,association,Are there territorial chapter rights in logistics associations?,general,2026-01-30 10:00:00
550e8400-e29b-41d4-a716-446655440399,985ff825-8855-4dec-9615-6d83578ef2cf,association,What agriculture and agri-business associations are available in India?,general,2026-01-30 10:00:00
550e8400-e29b-41d4-a716-44665544039a,985ff825-8855-4dec-9615-6d83578ef2cf,association,What is the membership investment for agriculture associations?,general,2026-01-30 10:00:00
550e8400-e29b-41d4-a716-44665544039b,985ff825-8855-4dec-9615-6d83578ef2cf,association,Do I need farming or agri experience to actively participate?,general,2026-01-30 10:00:00
550e8400-e29b-41d4-a716-44665544039c,985ff825-8855-4dec-9615-6d83578ef2cf,association,"What land, setup, or space is required for member businesses?",general,2026-01-30 10:00:00
550e8400-e29b-41d4-a716-44665544039d,985ff825-8855-4dec-9615-6d83578ef2cf,association,What training and technical support is provided to agri association members?,general,2026-01-30 10:00:00
550e8400-e29b-41d4-a716-44665544039e,985ff825-8855-4dec-9615-6d83578ef2cf,association,What are the market opportunities in rural areas for members?,general,2026-01-30 10:00:00
550e8400-e29b-41d4-a716-44665544039f,985ff825-8855-4dec-9615-6d83578ef2cf,association,Are there government subsidies or schemes accessible through the association?,general,2026-01-30 10:00:00
550e8400-e29b-41d4-a716-4466554403a0,985ff825-8855-4dec-9615-6d83578ef2cf,association,"What products, services, or market access do members get?",general,2026-01-30 10:00:00
550e8400-e29b-41d4-a716-4466554403a1,e42b13ce-89ed-481f-98ab-36ac53927ee4,association,What media and communication associations are available for businesses?,general,2026-01-30 10:00:00
550e8400-e29b-41d4-a716-4466554403a2,e42b13ce-89ed-481f-98ab-36ac53927ee4,association,What is the membership investment for media associations?,general,2026-01-30 10:00:00
550e8400-e29b-41d4-a716-4466554403a3,e42b13ce-89ed-481f-98ab-36ac53927ee4,association,What technical skills or experience are expected of members?,general,2026-01-30 10:00:00
550e8400-e29b-41d4-a716-4466554403a4,e42b13ce-89ed-481f-98ab-36ac53927ee4,association,"What equipment, software, or tools are provided or recommended?",general,2026-01-30 10:00:00
550e8400-e29b-41d4-a716-4466554403a5,e42b13ce-89ed-481f-98ab-36ac53927ee4,association,What training is provided for content creation and media management?,general,2026-01-30 10:00:00
550e8400-e29b-41d4-a716-4466554403a6,e42b13ce-89ed-481f-98ab-36ac53927ee4,association,How do client acquisition and member networking work within the association?,general,2026-01-30 10:00:00
550e8400-e29b-41d4-a716-4466554403a7,e42b13ce-89ed-481f-98ab-36ac53927ee4,association,Can media association members operate remotely?,general,2026-01-30 10:00:00
550e8400-e29b-41d4-a716-4466554403a8,e42b13ce-89ed-481f-98ab-36ac53927ee4,association,"What ongoing support, updates, and industry briefings are provided?",general,2026-01-30 10:00:00
26da1795-aa4a-4ce4-ad3d-8c320e2007dd,7a9a1918-d00b-4094-9825-a655d28b0b38,association,What power and renewable energy associations are available in India?,general,2026-07-11 00:30:00
d529883d-a3b0-4c51-8ff0-e3629ea3eb5a,7a9a1918-d00b-4094-9825-a655d28b0b38,association,What is the membership investment for energy sector associations?,general,2026-07-11 00:30:00
73d98cba-5257-4744-ad9f-2a55181c749e,7a9a1918-d00b-4094-9825-a655d28b0b38,association,What technical or regulatory experience is expected of members?,general,2026-07-11 00:30:00
a3d27cf8-8bb6-48a2-a423-83c7a02a22b2,7a9a1918-d00b-4094-9825-a655d28b0b38,association,"What grid integration, smart metering, or equipment support is provided?",general,2026-07-11 00:30:00
745d6339-7e5b-4139-862e-6da6f99446e9,7a9a1918-d00b-4094-9825-a655d28b0b38,association,What training is available for energy transition and sustainability compliance?,general,2026-07-11 00:30:00
f6dc8529-778b-4fcf-bc5a-51d7e90d14f1,7a9a1918-d00b-4094-9825-a655d28b0b38,association,How do client acquisition and government liaising work within the association?,general,2026-07-11 00:30:00
5ad70ef3-54b9-4c58-a785-059ca47fdf43,7a9a1918-d00b-4094-9825-a655d28b0b38,association,Are there regional chapter rights for state-level energy policy advocacy?,general,2026-07-11 00:30:00
047f69ad-5aa7-4d6d-a634-6c274fcf1e6f,7a9a1918-d00b-4094-9825-a655d28b0b38,association,"What ongoing support, updates on subsidies, and industry briefings are provided?",general,2026-07-11 00:30:00
e82b1ebd-1a3d-4387-b028-6497512a0121,962e27a5-e473-4fea-82cb-69683842e725,association,What metals and mining associations are available in India?,general,2026-07-11 00:30:00
c105f0c0-1ddb-47ea-a316-92dcbc312333,962e27a5-e473-4fea-82cb-69683842e725,association,What is the membership investment for mining sector associations?,general,2026-07-11 00:30:00
f4edde54-fbdc-4268-8fb1-1b5f5e1e87b9,962e27a5-e473-4fea-82cb-69683842e725,association,What environmental or operational experience is expected of members?,general,2026-07-11 00:30:00
b5ebf517-8b34-4f70-852f-8d9f587c29bf,962e27a5-e473-4fea-82cb-69683842e725,association,"What safety, machinery, or compliance tools are provided or recommended?",general,2026-07-11 00:30:00
ae9f3d34-54c4-4928-9266-4e5ad2c90a85,962e27a5-e473-4fea-82cb-69683842e725,association,What training is provided for sustainable mining and ESG compliance?,general,2026-07-11 00:30:00
50fcb93b-f226-4b21-a95c-ac1d3fbb37ba,962e27a5-e473-4fea-82cb-69683842e725,association,How do supply chain networking and B2B contracts work within the association?,general,2026-07-11 00:30:00
588b04ba-9046-44fb-9841-de8e167c8a3c,962e27a5-e473-4fea-82cb-69683842e725,association,Can mining association members operate across multiple mineral blocks?,general,2026-07-11 00:30:00
e19ab670-1220-4f9d-a21d-583fc9f1ca5e,962e27a5-e473-4fea-82cb-69683842e725,association,"What ongoing support, market pricing updates, and industry briefings are provided?",general,2026-07-11 00:30:00
afb2668b-f6c1-4831-baa5-c65c58b70b18,f812d5c7-9d86-46d9-a95a-60cda67445a0,association,"What cooperative, PACS, and rural credit associations are available in India?",general,2026-07-11 00:30:00
2e8fcf54-2a48-438b-8761-b2bf5d9ca642,f812d5c7-9d86-46d9-a95a-60cda67445a0,association,What is the membership investment for cooperative societies and apex bodies?,general,2026-07-11 00:30:00
eef781c2-cdf4-4bf1-aa3f-27b063708879,f812d5c7-9d86-46d9-a95a-60cda67445a0,association,Do I need agricultural or financial experience to actively participate?,general,2026-07-11 00:30:00
967cc7bd-d94e-4e84-afe2-d6332321ad06,f812d5c7-9d86-46d9-a95a-60cda67445a0,association,"What digital infrastructure, like e-PACS software, is provided or recommended?",general,2026-07-11 00:30:00
7beb6217-4a24-464e-bb02-89699ff4fa18,f812d5c7-9d86-46d9-a95a-60cda67445a0,association,What training is provided for cooperative management and digital banking?,general,2026-07-11 00:30:00
04de72db-7344-49c1-89b8-c9bb02b77661,f812d5c7-9d86-46d9-a95a-60cda67445a0,association,How do rural market penetration and member networking work within the association?,general,2026-07-11 00:30:00
06f88898-4777-4380-a2a0-0350f6daa0be,f812d5c7-9d86-46d9-a95a-60cda67445a0,association,Are there block-level or district-level chapter rights in cooperative associations?,general,2026-07-11 00:30:00
7ba0f7a7-6374-4fd9-8c8a-af2439cb43d4,f812d5c7-9d86-46d9-a95a-60cda67445a0,association,"What ongoing support, government scheme updates, and policy briefings are provided?",general,2026-07-11 00:30:00
b20bcbb5-1622-4d19-a3a9-33640136ac79,8f332bd1-117a-4b40-92a1-aa8c5267a123,association,What export promotion councils and international trade associations are available in India?,general,2026-07-11 00:30:00
063b1934-ade7-4974-904d-aaf1f588a7f9,8f332bd1-117a-4b40-92a1-aa8c5267a123,association,What is the membership investment for export-import associations?,general,2026-07-11 00:30:00
cfb76ef0-2d97-4090-95eb-f207eacc2f4d,8f332bd1-117a-4b40-92a1-aa8c5267a123,association,What cross-border trade or logistics experience is expected of members?,general,2026-07-11 00:30:00
37318a0f-f78d-4983-9387-0c1a31a5b59d,8f332bd1-117a-4b40-92a1-aa8c5267a123,association,"What export documentation, customs software, or tools are provided or recommended?",general,2026-07-11 00:30:00
d47eafca-0586-4c06-97e9-9492d3d24d54,8f332bd1-117a-4b40-92a1-aa8c5267a123,association,What training is provided for global compliance and foreign trade policies?,general,2026-07-11 00:30:00
28b9d1ea-7815-4d36-9438-162bcec523ac,8f332bd1-117a-4b40-92a1-aa8c5267a123,association,How do international buyer acquisition and B2B networking work within the association?,general,2026-07-11 00:30:00
645a12b6-5bca-457a-b4b3-d8fdb4a94552,8f332bd1-117a-4b40-92a1-aa8c5267a123,association,Can trade association members operate across multiple global corridors?,general,2026-07-11 00:30:00
caaddaa8-1256-4b4b-8117-1193ee64c485,8f332bd1-117a-4b40-92a1-aa8c5267a123,association,"What ongoing support, FTA updates, and global market briefings are provided?",general,2026-07-11 00:30:00
