id,franchise_id,products,services,created_by,updated_by,created_at,updated_at
d22378b9-f89a-4ac8-8234-b3b6da63064a,5d130317-45b7-4caa-aa92-b38fabf64bd8,"[""Punjabi Cuisine"", ""Dal Makhani"", ""Butter Chicken"", ""Tandoori Items"", ""Rotis & Naans"", ""Lassi"", ""Punjabi Desserts""]","[""Fine Dining"", ""Private Dining"", ""Catering"", ""Wedding Catering"", ""Event Hosting"", ""Takeaway""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
7a86151c-8844-4d29-a8c0-5692b0035671,757661f5-15bb-4634-87a2-e83e5e4ac1be,"[""Amul Milk"", ""Butter"", ""Cheese"", ""Ice Cream"", ""Chocolates"", ""Yogurt"", ""Ghee"", ""Flavoured Milk""]","[""Retail Distribution"", ""Home Delivery"", ""Bulk Orders"", ""Institutional Supply""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
dadb7451-24ba-4da1-bf66-354b3f75be58,46bdfbfd-5076-4275-808a-0654c0f16d64,"[""Indian Cuisine"", ""Street Food Inspired Dishes"", ""Chaat"", ""Tikkas"", ""Curries"", ""Biryanis"", ""Desserts"", ""Beverages""]","[""Dine-in"", ""Takeaway"", ""Catering"", ""Home Delivery"", ""Event Catering""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
1d518322-219c-4243-bdbd-070eced34294,13b02d85-0b21-41df-a42b-a3e69627c361,"[""Wellness Products"", ""Herbal Supplements"", ""Therapeutic Oils"", ""Wellness Equipment"", ""Health Devices""]","[""Physiotherapy"", ""Chiropractic Care"", ""Yoga Therapy"", ""Nutrition Counseling"", ""Pain Management"", ""Rehabilitation Programs""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
e40b37ce-bc56-451f-b30b-1a716cec84e1,685e5824-24fc-4845-b14b-c910e3724267,"[""Gym Equipment"", ""Fitness Accessories"", ""Branded Merchandise"", ""Supplements"", ""Fitness Trackers""]","[""24/7 Gym Access"", ""Personal Training"", ""Group Classes"", ""Fitness Assessments"", ""Online Coaching"", ""Nutrition Guidance""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
de628da8-6afe-4842-888f-563c72688f66,c7b53088-088e-47c7-880c-33fff141f5cc,"[""Diagnostic Kits"", ""Medications"", ""Wellness Products"", ""Medical Devices"", ""Health Supplements""]","[""Multi-Specialty Healthcare"", ""Diagnostics"", ""Pharmacy"", ""Preventive Health Checkups"", ""Telemedicine"", ""Specialist Consultations""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
5464306c-b360-4aa8-a1cd-ec52df0d6ee3,0c1a24dd-8ba8-49c0-9201-209dcec335ff,"[""Three-Wheeler Vehicles"", ""Electric Three-Wheelers"", ""Commercial Vehicles"", ""Spare Parts"", ""Accessories""]","[""Vehicle Sales"", ""After-Sales Service"", ""Spare Parts Supply"", ""Vehicle Financing"", ""Warranty Services""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
b0268cfe-0126-4eb9-98d5-0be79fc8d134,513980c6-0171-4aff-a7f3-b55f1a3e291d,"[""Hair Care Products"", ""Skin Care Products"", ""Beauty Cosmetics"", ""Nail Products"", ""Styling Tools""]","[""Haircut & Styling"", ""Hair Coloring"", ""Facial Treatments"", ""Manicure & Pedicure"", ""Makeup Services"", ""Body Treatments"", ""Bridal Packages""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
59a490fa-6aca-414a-882d-65da6281694e,9ed14b2b-c050-40f4-a1be-9a0681fc1fcf,"[""Baby Hair Care Products"", ""Kids Styling Tools"", ""Baby Accessories"", ""Gift Sets"", ""Organic Baby Care""]","[""Kids Haircut"", ""Baby First Haircut Ceremony"", ""Kids Spa"", ""Hair Styling"", ""Kids Birthday Packages"", ""Parent Accompaniment Services""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
73cf9acf-664d-4a8b-8a23-f5a2a4be1fdc,306adbb9-1cd9-4b86-a202-0cdd8351a725,"[""Educational Toys"", ""Activity Books"", ""Learning Kits"", ""Art Supplies"", ""Music & Dance Materials""]","[""Playgroup"", ""Nursery"", ""LKG"", ""UKG"", ""Day Care"", ""Activity Classes"", ""Enrichment Programs""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
7824da3b-d36e-4c2d-9b03-e05b038c5137,ac9a69a5-6742-4c61-a0fc-357ffaacb990,"[""Men's Footwear"", ""Women's Footwear"", ""Children's Shoes"", ""Sports Shoes"", ""Formal Shoes"", ""Casual Footwear"", ""Sandals"", ""Accessories""]","[""Shoe Fitting Service"", ""Custom Orders"", ""Repair Services"", ""Exchange Program"", ""School Shoe Programs""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
f76d3fda-81c3-4024-ac6a-0f3b140cc5f3,dea2856c-266c-404b-ba9a-660bf0018d47,"[""Designer Sarees"", ""Salwar Suits"", ""Lehengas"", ""Ethnic Fusion Wear"", ""Kurtis"", ""Dupattas"", ""Accessories""]","[""Personalized Styling"", ""Alterations & Tailoring"", ""Bridal Consultation"", ""Custom Outfit Design"", ""Retail Store Operations""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
b431f7c8-d0d4-4955-b3cd-6fcd3628db5f,6e7e1589-f738-4d22-98b1-15f122e473ce,"[""Classic Burgers"", ""Gourmet Burgers"", ""Chicken Burgers"", ""Vegetarian Burgers"", ""Fries"", ""Shakes"", ""Beverages""]","[""Dine-in"", ""Takeaway"", ""Home Delivery"", ""Online Ordering"", ""Catering for Events""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
ab56eea9-8a92-4f2e-8b8b-273475dd7ef2,1984c3e0-e84b-4f1b-9983-778f9dfd90fc,"[""Chicken Biryani"", ""Mutton Biryani"", ""Vegetable Biryani"", ""Dum Biryani"", ""Raita"", ""Shorba"", ""Desserts""]","[""Dine-in"", ""Takeaway"", ""Home Delivery"", ""Bulk Orders"", ""Catering Services""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
caa68a5e-9e1c-4825-85d5-23b9849d01a6,fa32c4a3-f72f-4edc-85d4-51bde717a0a9,"[""Activity Kits"", ""Educational Toys"", ""Learning Materials"", ""Developmental Worksheets"", ""Story Books""]","[""Day Care (6 months - 5 years)"", ""Learning Programs"", ""Montessori-based Education"", ""After-School Care"", ""Holiday Camps""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
c7f14ceb-f546-42bb-a094-aacf2c08954e,add4ca64-cde4-4c81-8e58-d521d898372b,"[""Custom Cakes"", ""Cupcakes"", ""Pastries"", ""Cookies"", ""Dessert Hampers"", ""Birthday Cakes"", ""Wedding Cakes"", ""Donuts""]","[""Custom Cake Design"", ""Event Catering"", ""Cake Delivery"", ""Baking Classes"", ""Corporate Gifting"", ""Online Ordering""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
80d8425a-c4ee-4de0-a570-19d07aa6801a,a39cf9a7-18eb-40d7-a536-ac1a43690702,"[""Men's Shirts"", ""Formal Trousers"", ""Casual T-shirts"", ""Women's Western Wear"", ""Kids Clothing"", ""Accessories"", ""Denim Jeans""]","[""Retail Shopping"", ""Personal Styling"", ""Alterations"", ""Exchange & Returns"", ""Loyalty Program""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
a732b207-d4b0-43fa-8447-94e8d501a8c0,9c4c8994-4d2e-45ee-98ff-0dc08f89f6dc,"[""Pre-Owned Cars"", ""Certified Used Cars"", ""Car Inspection Reports"", ""Vehicle Documentation""]","[""Used Car Buying"", ""Instant Car Valuation"", ""Vehicle Inspection"", ""Documentation Services"", ""Auto Loans"", ""Car Selling Platform""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
0e184ecd-9fec-474b-bd46-7fcbbe6c22c0,11ec541c-8d14-4ee5-ba4c-dabf82387746,"[""Pearl Jewelry"", ""Pearl Necklaces"", ""Pearl Earrings"", ""Pearl Bracelets"", ""Pearl Rings"", ""Pearl Sets"", ""Gold Jewelry""]","[""Jewelry Consultation"", ""Custom Pearl Jewelry Design"", ""Certification"", ""Repair & Restringing"", ""Exchange Program""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
24b6ba4c-2a64-48d9-9c0f-2be51fcf4d29,e82dbdfb-34d6-4427-99f1-7334e55a59eb,"[""Deep Dish Pizza"", ""Classic Pizza"", ""Thin Crust Pizza"", ""Garlic Bread"", ""Pasta"", ""Beverages"", ""Desserts""]","[""Dine-in"", ""Takeaway"", ""Home Delivery"", ""Party Catering"", ""Online Ordering""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
6a146e3c-6811-4a05-8e7f-9509b48ba624,4a4b2be6-742f-4690-bdb4-7f307761ef4c,"[""Women's Ethnic Wear"", ""Western Wear"", ""Indo-Fusion Outfits"", ""Tops"", ""Dresses"", ""Accessories"", ""Footwear""]","[""Personalized Styling"", ""Alterations"", ""Online Shopping"", ""Exchange & Returns"", ""Loyalty Program""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
ebcedb1a-de30-417d-afc2-3f43a83627ce,ec3f96f0-08fb-4e9f-8c7f-890d7128c6b5,"[""Espresso"", ""Cappuccino"", ""Latte"", ""Americano"", ""Mocha"", ""Cold Coffee"", ""Pastries"", ""Sandwiches"", ""Cakes""]","[""Dine-in Coffee Experience"", ""Takeaway"", ""Loyalty Rewards"", ""Wi-Fi Access"", ""Corporate Coffee Catering""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
10a60d78-e93d-4203-8b99-202fa0b17a39,b30cf2fe-a449-40e7-9afa-3ce7a29cf2ec,"[""Skincare Products"", ""Anti-Aging Serums"", ""Brightening Creams"", ""Sunscreens"", ""Beauty Supplements"", ""Hair Care Products""]","[""Skin Analysis"", ""Facial Treatments"", ""Acne Treatment"", ""Anti-Aging Procedures"", ""Laser Therapy"", ""Beauty Consultations""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
b1a8c05c-34a1-4e5f-bc9b-adc201175ded,7a48f43c-7ccb-480c-8b26-77c5994cb82e,"[""Car Cleaning Products"", ""Ceramic Coating"", ""Paint Protection Film"", ""Detailing Equipment"", ""Polishing Compounds""]","[""Full Car Detailing"", ""Ceramic Coating"", ""Paint Protection Film (PPF)"", ""Interior Cleaning"", ""Engine Cleaning"", ""Headlight Restoration""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
d12a605a-2041-472c-b748-73537e05bc24,6e313ad1-9e12-4d70-853a-944f567a0acb,"[""Laundry Bags"", ""Fabric Care Products"", ""Stain Remover"", ""Hangers"", ""Garment Bags""]","[""Wash & Fold"", ""Dry Cleaning"", ""Steam Ironing"", ""Express Laundry"", ""Pickup & Delivery"", ""Shoe Cleaning"", ""Bag Cleaning""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
2b1a19a6-884f-4c35-b5b7-a3a1edd0f45b,3cac3d1d-27d2-4009-8a0f-9cd03a389407,"[""Health Monitoring Kits"", ""Medical Supplies"", ""Prescription Medicines"", ""Health Devices""]","[""Doctor Home Visits"", ""Telemedicine Consultations"", ""Diagnostic Sample Collection"", ""Nursing Care at Home"", ""Physiotherapy at Home"", ""Post-Surgery Care""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
f06cbea0-9d95-4a04-9cd9-d8eb9f7f1b38,0646a3ac-eaf3-406e-ac72-d59fddb63b78,"[""Diagnostic Test Kits"", ""Sample Collection Materials"", ""Health Packages"", ""Medical Reports""]","[""Blood Tests"", ""Urine Tests"", ""Imaging Services"", ""Health Checkup Packages"", ""Home Sample Collection"", ""Corporate Health Programs"", ""Digital Reports""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
e62caba0-93b5-4b05-9554-204f0f8c3784,c4c6e592-e9bc-4518-b791-482f31803ead,"[""Men's Shirts"", ""Trousers"", ""T-Shirts"", ""Jeans"", ""Jackets"", ""Women's Wear"", ""Kids Clothing"", ""Accessories""]","[""Retail Shopping"", ""Personal Styling"", ""Alteration Services"", ""Loyalty Program"", ""Exchange & Returns""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
16c40b43-3f7a-4293-a1a4-338ec37f1b91,b99cc638-61d0-49c1-ba47-9fbd822a1ccf,"[""Biryani"", ""Kebabs"", ""Tandoori Specialties"", ""Curries"", ""Breads"", ""Desserts"", ""Beverages""]","[""Fine Dining"", ""Private Dining"", ""Catering"", ""Corporate Events"", ""Wedding Catering"", ""Takeaway""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
585089c1-4469-4419-a37a-3ab0b47734fc,91dd4711-5e07-4a7e-8a75-d8384fc158b9,"[""Learning Materials"", ""Activity Books"", ""Educational Toys"", ""Art Supplies"", ""Digital Learning Tools""]","[""Playgroup (1.5-2 years)"", ""Nursery"", ""LKG/UKG"", ""Day Care"", ""After-School Programs"", ""Summer Camps""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
5295e188-2258-4990-8fa5-f23ea246f5a6,3b4bb16e-1882-4bbf-b79f-0ffd13491af4,"[""Spectacles"", ""Contact Lenses"", ""Sunglasses"", ""Prescription Lenses"", ""Eye Care Accessories""]","[""Eye Examination"", ""Cataract Surgery"", ""LASIK"", ""Retina Treatment"", ""Glaucoma Management"", ""Pediatric Eye Care"", ""Optical Retail""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
bd24f50d-e3e5-4e11-bc4a-b814560aaa9d,5e12d3d4-5738-4955-94e3-03608f6a6ab8,"[""Pizza"", ""Pasta"", ""Garlic Bread"", ""Beverages"", ""Desserts"", ""Snacks""]","[""Dine-in"", ""Takeaway"", ""Home Delivery"", ""Online Ordering"", ""Bulk Orders""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
cb5c3101-f250-4313-8b63-a1455c5041c9,3ae8b196-9e9d-443e-b1e5-df65526686e3,"[""Generic Medicines"", ""OTC Medications"", ""Health Supplements"", ""Ayurvedic Products"", ""Diagnostic Kits"", ""Personal Care Products""]","[""Pharmacy Retail"", ""Medicine Consultation"", ""Generic Drug Sourcing"", ""Home Delivery of Medicines"", ""Health Checkup Camps""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
84593940-2c4e-4ff6-9a19-dc9bc0b9b4d1,146c0b9a-7f1a-4349-acbb-9e635b67f0ed,"[""Ice Cream"", ""Lassi"", ""Milkshakes"", ""Kulfi"", ""Fruit Ice Cream"", ""Frozen Desserts""]","[""Dine-in"", ""Takeaway"", ""Bulk Orders"", ""Catering for Events"", ""Home Delivery""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
ad308ef8-85a5-46b4-a5d7-5128aa2670bc,668b8c49-6dd3-4e0d-ab5a-1ae6a0e1829d,"[""Gym Equipment"", ""Fitness Merchandise"", ""Supplements"", ""Sportswear"", ""Fitness Accessories""]","[""Gym Membership"", ""Personal Training"", ""Group Classes"", ""Yoga"", ""Zumba"", ""CrossFit"", ""Nutrition Counseling"", ""Body Transformation Programs""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
836a9570-ac2a-416c-91e7-e7e5113a6a63,f3a87cae-1f95-490d-9dbc-8f0759a06895,"[""Groceries"", ""Fresh Vegetables & Fruits"", ""Dairy Products"", ""FMCG Products"", ""Packaged Foods"", ""Personal Care Items"", ""Household Essentials""]","[""Retail Grocery Shopping"", ""Home Delivery"", ""Online Ordering"", ""Loyalty Program"", ""Bulk Order Services""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
6b5b042e-41ea-420f-892d-eef4e731ac8e,58e082bd-8ad9-4ee9-92ca-be29f3892f4b,"[""Educational Books"", ""Activity Materials"", ""Learning Kits"", ""Art & Craft Supplies"", ""Musical Instruments""]","[""Playgroup"", ""Nursery Classes"", ""LKG/UKG"", ""Day Care"", ""After-School Programs"", ""Parent Development Programs""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
4074999e-2f1a-43d1-9ebc-72bb75ffa121,5ac44d91-d7c0-4ddb-ba5c-e152d8954bf7,"[""Fertility Medications"", ""IVF Kits"", ""Diagnostic Services"", ""Embryology Supplies""]","[""IVF Treatment"", ""IUI Treatment"", ""Egg Freezing"", ""Fertility Consultations"", ""Genetic Testing"", ""Embryo Freezing"", ""Surrogacy Support""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
ed8fc4f9-7284-43c6-93e9-48c77fadff6a,be84dd74-61cb-46bf-b3a8-953d79be7933,"[""Textbooks"", ""Study Materials"", ""Digital Learning Tools"", ""School Uniforms"", ""Stationery""]","[""International Curriculum (K-12)"", ""Preschool Programs"", ""Extra-Curricular Activities"", ""Sports Programs"", ""Counseling Services"", ""Parent Programs""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
14220664-b549-4ef1-9363-847854c4fbe4,a1396a46-d38e-4e0b-877e-7e0fd55be66a,"[""Hair Care Products"", ""Styling Products"", ""Hair Color"", ""Shampoos & Conditioners"", ""Grooming Accessories""]","[""Haircut & Styling"", ""Hair Coloring & Highlights"", ""Hair Spa"", ""Scalp Treatments"", ""Smoothening & Straightening"", ""Blow Dry"", ""Bridal Packages""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
9bbdb798-8e19-4c29-8cd8-0404e03430e5,368e80d9-3ba0-46d2-9979-67cbdb69ce6f,"[""Course Materials"", ""Design Portfolio Kits"", ""Fashion Illustration Books"", ""Software Licenses"", ""Art Supplies""]","[""Fashion Design Courses"", ""Textile Design Programs"", ""Interior Design Courses"", ""Jewelry Design"", ""Placement Assistance"", ""Industry Projects""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
a75aec90-aa89-4756-a6f1-296b72682000,0db4c3ee-7282-42aa-be41-21732c3658b6,"[""Vada Pav"", ""Pav Bhaji"", ""Cheese Burst Vada Pav"", ""Masala Vada Pav"", ""Beverages"", ""Snacks""]","[""Quick Service"", ""Takeaway"", ""Online Ordering"", ""Delivery"", ""Bulk Orders for Events""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
05c5c0b7-0e77-453f-b2a3-e57db37e90f6,3f29e1a8-d818-4cc7-ae35-d92c4bcfa357,"[""Sindhi Cuisine"", ""Chaat"", ""Papdi Chaat"", ""Dahi Bhalla"", ""Chole Bhature"", ""Indian Sweets"", ""Beverages""]","[""Dine-in"", ""Takeaway"", ""Catering"", ""Home Delivery"", ""Festive Special Menus""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
b069c4b7-160b-41b4-90d0-2fc7f1816ab5,a5e859b4-6b8c-4036-b87b-04a4cb2b0181,"[""Educational Toys"", ""Learning Kits"", ""Activity Books"", ""Art Supplies"", ""Digital Learning Tools""]","[""Playgroup (1.5-2 years)"", ""Nursery (2-3 years)"", ""LKG (3-4 years)"", ""UKG (4-5 years)"", ""Day Care"", ""Holiday Programs""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
2a49d100-df02-45bb-8fa2-30897827d168,49b564d1-e211-41fb-901b-bc102d9bea80,"[""Diamond Jewelry"", ""Gold Jewelry"", ""Gemstone Jewelry"", ""Bridal Sets"", ""Engagement Rings"", ""Necklaces"", ""Earrings""]","[""Jewelry Consultation"", ""Custom Diamond Selection"", ""Certification"", ""Repair Services"", ""Buyback Program""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
01229d34-fac2-493b-841c-bdeb4078ce37,f75aaa41-acce-4021-99a0-070a49650240,"[""RO Water Purifiers"", ""UV Purifiers"", ""UF Purifiers"", ""Alkaline Water Purifiers"", ""Commercial Water Purifiers"", ""Water Softeners"", ""Accessories""]","[""Product Demo"", ""Installation"", ""Annual Maintenance Contract (AMC)"", ""Repair & Service"", ""Filter Replacement"", ""Water Quality Testing""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
04426a62-a573-4928-bab5-469d51c42d70,e2d6be80-968a-41d6-985c-3d1526410c64,"[""Handcrafted Products"", ""Traditional Handicrafts"", ""Ethnic Home Décor"", ""Artisan Jewelry"", ""Handloom Fabrics""]","[""Retail Store Operations"", ""Online Sales"", ""Custom Orders"", ""Gift Packaging"", ""Corporate Gifting""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
74e83d2e-fb81-43b9-996f-abe1fde42b26,4412b726-961e-4fd1-8338-a5b8552490bc,"[""Diamond Jewelry"", ""Gold Jewelry"", ""Silver Jewelry"", ""Gemstone Jewelry"", ""Bridal Collections"", ""Daily Wear Collections""]","[""Jewelry Consultation"", ""Custom Design"", ""BIS Hallmarking"", ""Exchange Program"", ""Repair Services"", ""Certification""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
009168af-a785-42de-a876-4079b9990f75,ffc26e8a-e1ca-436f-86c0-8947b436fd79,"[""Hair Color Products"", ""Shampoos & Conditioners"", ""Styling Products"", ""Skin Care Products"", ""Makeup Products"", ""Nail Colors""]","[""Haircut & Styling"", ""Hair Coloring"", ""Facials"", ""Manicure & Pedicure"", ""Bridal Makeup"", ""Makeup Services"", ""Hair Treatments""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
d4ee771e-2bc4-4970-b298-ee48140a303e,7e6708bc-282e-4db5-b896-947f0d407cb2,"[""Laundry Bags"", ""Fabric Care Products"", ""Packaging Materials"", ""Hangers""]","[""Wash & Fold"", ""Dry Cleaning"", ""Steam Ironing"", ""Express Service"", ""Shoe Cleaning"", ""Carpet Cleaning"", ""Pickup & Delivery"", ""Premium Garment Care""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
2686a8c9-b28d-45d5-8ee4-45b0dc370765,63e8fcdd-17af-4413-8cd1-39e2012795b1,"[""Denim Jeans"", ""Shirts"", ""T-Shirts"", ""Jackets"", ""Shorts"", ""Women's Denim"", ""Kids Wear"", ""Accessories"", ""Footwear""]","[""Personal Styling"", ""Alteration Services"", ""Returns & Exchange"", ""Loyalty Rewards"", ""Custom Fit Service""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
bba6fd79-29b9-44b8-b2e9-3f2be9652cc3,b92f6992-01e1-4a17-ae71-059cf3c0f4c5,"[""Hair Care Products"", ""Styling Products"", ""Beauty Products"", ""Kids Hair Accessories""]","[""Kids Haircut"", ""Men's Haircut"", ""Women's Haircut & Styling"", ""Kids Birthday Packages"", ""Hair Coloring"", ""Spa Treatments"", ""Grooming Services""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
8e76479c-d0e3-4627-905f-c72f622f4440,9cb52bae-6893-483a-9614-22be48d7030a,"[""L'Oreal Hair Products"", ""Colour Creams"", ""Salon Products"", ""Skin Care Range"", ""Makeup Range""]","[""Professional Hair Coloring"", ""Hair Treatments"", ""Keratin Treatments"", ""Facials"", ""Salon Retail"", ""Beauty Consultations"", ""Styling Services""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
bdbf3412-e944-4c60-9cfd-cc7843773706,06b6e3d7-2a69-4879-8453-d20a2e06ac72,"[""Hair Care Products"", ""Skin Care Products"", ""Luxury Grooming Products"", ""Spa Products"", ""Styling Products""]","[""Luxury Haircut & Styling"", ""Hair Coloring"", ""Deep Conditioning"", ""Spa Treatments"", ""Facial Therapies"", ""Full Body Massages"", ""Bridal Packages""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
da48aef0-2af2-4e64-944f-9baa75418f4b,4dba6b15-ff3f-4c41-8b51-0946518c35ab,"[""Women's Western Wear"", ""Formal Wear"", ""Casual Wear"", ""Dresses"", ""Tops & Bottoms"", ""Accessories"", ""Bags & Footwear""]","[""Personal Styling"", ""Alterations"", ""Exchange & Returns"", ""Loyalty Program"", ""Online Shopping Support""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
aed43316-40d4-4231-a831-c27e05b9220a,1aee7828-e8ca-4951-b955-3d272a66dbc4,"[""Filter Coffee"", ""Tea"", ""South Indian Snacks"", ""Idli"", ""Dosa"", ""Vada"", ""Pongal"", ""Beverages""]","[""Dine-in"", ""Takeaway"", ""Quick Service"", ""Catering"", ""Home Delivery""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
006014f7-8621-437c-bac6-b536a62353fc,641d1345-19c9-4711-89e0-b9bd5db58643,"[""Masala Chai"", ""Special Blended Teas"", ""Coffee"", ""Cold Beverages"", ""Snacks"", ""Light Bites""]","[""Quick Service"", ""Dine-in"", ""Takeaway"", ""Delivery"", ""Catering for Events""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
611d69f2-d3b0-456c-b347-a0d1f1eb73ca,e22fba63-c32b-4be4-8707-c42476609842,"[""Baby Clothing"", ""Maternity Wear"", ""Men's Essentials"", ""Baby Accessories"", ""Nursery Products"", ""Gift Sets""]","[""Personalized Shopping"", ""Gifting Solutions"", ""Exchange & Returns"", ""Online Shopping"", ""Bulk Orders""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
a709f7d5-38f7-4f36-a210-75478bfd8de6,9d3c202d-9381-4147-92a2-c889ecd68121,"[""Egg Dishes"", ""Egg Curries"", ""Omelettes"", ""Egg Biryani"", ""Egg Rolls"", ""Egg Sandwiches"", ""Beverages""]","[""Quick Service"", ""Dine-in"", ""Takeaway"", ""Home Delivery"", ""Bulk Orders""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
dcee627d-821e-47be-95c6-020675c46a12,f73cf74b-e2d3-469e-959f-52fc1a245bce,"[""Coffee Beverages"", ""Mocktails"", ""Desserts"", ""Snacks"", ""Light Meals"", ""Beverages""]","[""Lounge Dining"", ""Café Experience"", ""Event Hosting"", ""Wi-Fi Access"", ""Catering"", ""Takeaway""]",00000000-0000-0000-0000-000000000001,,2026-01-10 12:02:00,2026-01-10 12:02:00
